stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
36.102326,0,NXIANTCH,-86.740727,,,,NOLENSVILLE & ANTIOCH,ANTIOCH STATION INBOUND,0,NXIANTCH,
36.166025,0,DRW39ANN,-86.835021,,,,DR WALTER S DAVIS BLVD & UNNAMED STREET,WALTER S DAVIS BLVD & 39TH AVE N NB,0,DRW39ANN,
36.244889,0,GALLAKSN,-86.722357,,,,,GALLATIN PK & LAKEWOOD DR SB,0,GALLAKSN,
36.129227,0,WHIBROEF,-86.854225,,,,WHITE BRIDGE PK & BROOKWOOD TR,WHITE BRIDGE PIKE & BROOKWOOD TR SB,0,WHIBROEF,
36.283273,0,GALEDGNN,-86.706955,,,,N GALLATIN PK & OLD DRY CREEK RD,N GALLATIN PIKE & EDGEMEADE BLVD NB,0,GALEDGNN,
36.180312,0,BUCCEPWN,-86.805546,,,,BUCHANAN ST & UNKNOWN AL,BUCHANAN ST & CEPHAS ST WB,0,BUCCEPWN,
36.147828,0,WES24AEN,-86.806545,,,,WEST END AV & 24TH AV N,WEST END AVE & 24TH AVE S EB,0,WES24AEN,
36.083454,0,LINWALWM,-86.703888,,,,4916 LINBAR DR,LINBAR DR & WALLACE RD WB,0,LINWALWM,
36.173464,0,MAIS6SEN,-86.763597,,,,,MAIN ST & S 6TH ST EB,0,MAIS6SEN,
36.178416,0,MAI10SSN,-86.751504,,,,,MAIN ST & N 10TH ST SB,0,MAI10SSN,
36.143788,0,ELMARLWM,-86.733277,,,,ELM HILL & TWIN ELMS,ELM HILL PIKE & ARLINGTON AVE WB,0,ELMARLWM,
36.1506,0,ELMWANEM,-86.693653,,,,ELM HILL PK & SANBORN DR,ELM HILL PIKE & WANDA DR EB,0,ELMWANEM,
36.300827,0,GXORIVEN,-86.694508,,,,,RIVERGATE STATION OUTBOUND,0,GXORIVEN,
36.152641,0,CHU21AWN,-86.802521,,,,CHURCH ST & 21ST AV N,CHURCH ST & 21ST AVE N WB,0,CHU21AWN,
36.211635,0,DICDONNF,-86.765136,,,,US HWY 31W & DICKERSON PIKE,DICKERSON PIKE & DONALD ST NB,0,DICDONNF,
36.138535,0,CXIANNEX,-86.88113,,,,6623 CHARLOTTE PIKE,ANNEX STATION INBOUND,0,CXIANNEX,
36.130596,0,10ADOUSN,-86.78591,,,,10TH AV S & DOUGLAS AV,10TH AVE S & S DOUGLAS AVE SB,0,10ADOUSN,
36.264437,0,GALOLDSN,-86.7115,,,,N GALLATIN PK & OLD HICKORY BV,N GALLATIN PIKE & OLD HICKORY BLVD,0,GALOLDSN,
36.141557,0,MURFOSEN,-86.740817,,,,,MURFREESBORO PIKE & FOSTER AVE EB,0,MURFOSEN,
36.250709,0,GALMOVNM,-86.71842,,,,US HWY 31E & E PALESTINE AVE,S GALLATIN PIKE & MOVING CENTER CT,0,GALMOVNM,
36.155936,0,HERMIDWN,-86.766989,,,,,HERMITAGE AVE & MIDDLETON ST WB,0,HERMIDWN,
36.149098,0,CHALELWM,-86.863361,,,,CHARLOTTE PK & LELLYETT ST,CHARLOTTE PIKE & LELLYETT ST WB,0,CHALELWM,
36.162833,0,6AVCHUSN,-86.781601,,,,6TH AV N & UNKNOWN AL,6TH AVE N & CHURCH ST SB,0,6AVCHUSN,
36.080212,0,RECHAREN,-86.717898,,,,,RECOVERY RD & HARDING PL EB,0,RECHAREN,
36.211364,0,STOBUEWF,-86.81844,,,,,STOKERS LN & BUENA VISTA PK WB,0,STOBUEWF,
36.211891,0,OAKALLNN,-86.753488,,,,,OAKWOOD  AVE & ALLENWOOD DR NB,0,OAKALLNN,
36.146209,0,31ABURNN,-86.816324,,,,,31ST AVE N & BURCH AVE NB,0,31ABURNN,
36.158465,0,CLI34AWF,-86.827484,,,,CLIFTON & 34 AVE,CLIFTON AVE & 34TH AVE N WB,0,CLI34AWF,
36.197712,0,MAIFREEF,-86.816728,,,,MAINSTREAM DR & PARMAN PL,MAINSTREAM DR & FREELAND STN RD EB,0,MAIFREEF,
36.198855,0,MAIFREEM,-86.814192,,,,MAINSTREAM DR & PARMAN PL,MAINSTREAM DR & FREELAND STN RD EB,0,MAIFREEM,
36.194012,0,CLICLANM,-86.827488,,,,CLIFF DR & CLARKSVILLE PK,CLIFF DR & CLARKSVILLE PIKE NB,0,CLICLANM,
36.189242,0,DICWHINF,-86.77303,,,,DICKERSON PK & WHITES CREEK PK,DICKERSON PIKE & WHITE CREEK PK NB,0,DICWHINF,
36.05026,0,AMAHILSN,-86.72445,,,,,AMALIE DR & HILSON RD SB,0,AMAHILSN,
36.154177,0,CHU19AEN,-86.799123,,,,,CHURCH ST & 19TH AVE N EB,0,CHU19AEN,
36.157968,0,28ATORNF,-86.818573,,,,,28TH AVE N & TORBETT ST NB,0,28ATORNF,
36.192456,0,SCOSTRNN,-86.733081,,,,,SCOTT AVE & STRAIGHTWAY AVE NB,0,SCOSTRNN,
36.146548,0,31ALONSN,-86.816414,,,,,31ST AVE N & LONG BLVD SB,0,31ALONSN,
36.131094,0,WESMOCWN,-86.835569,,,,,WEST END AVE & MOCKINGBIRD RD WB,0,WESMOCWN,
35.848414,0,NHIEBUSN,-86.383297,,,,,N HIGHLAND AVE & E BURTON ST SB,0,NHIEBUSN,
36.148383,0,12AHAWNN,-86.785282,,,,12TH AV S & HAWKINS ST,12TH AVE S & HAWKINS ST NB,0,12AHAWNN,
36.165224,0,UNI4AWN,-86.77982,,,,UNION ST & PRINTERS ALY,UNION ST & 4TH AVE N WB,0,UNI4AWN,
36.164545,0,2AVCHUNN,-86.776836,,,,2ND AV N & CHURCH ST,2ND AVE N & CHURCH ST NB,0,2AVCHUNN,
36.070275,0,TODDORWN,-86.945187,,,,,TODD PREIS DR & DORAL COUNTRY DR WB,0,TODDORWN,
36.154472,0,CHU19AWN,-86.79891,,,,CHURCH ST & 19TH AV N,CHURCH ST & 19TH AVE N WB,0,CHU19AWN,
36.084241,0,ANDNAUSN,-86.605806,,,,ANDERSON RD & HARBOR LIGHTS DR,ANDERSON RD & NAUTILUS RD SB,0,ANDNAUSN,
36.154226,0,STEPERNF,-86.625681,,,,STEWARTS FERRY PIKE & PLEASANT HILL RD,STEWARTS FERRY PKWY & PERCY PRIEST DR NB,0,STEPERNF,
36.173467,0,16SFATSN,-86.742506,,,,S 16TH ST & UNKNOWN AL,16TH ST & FATHERLAND ST SB,0,16SFATSN,
36.052178,0,OCAOCAEN,-86.706472,,,,,OCALA DR & OCALA CT EB,0,OCAOCAEN,
36.10712,0,BELGLENN,-86.800693,,,,BELMONT BV & GLEN ECHO,BELMONT BLVD & GLEN ECHO RD NB,0,BELGLENN,
36.142624,0,12AEDGNN,-86.786998,,,,12TH AV S & EDGEHILL AV,12TH AVE S & EDGEHILL AVE NB,0,12AEDGNN,
36.272847,0,GALNESSN,-86.710223,,,,N GALLATIN PK & NESBITT LN,N GALLATIN PIKE & NESBITT LN SB,0,GALNESSN,
36.154963,0,CHU18AEN,-86.797541,,,,,CHURCH ST & 18TH AVE N EB,0,CHU18AEN,
36.210228,0,STOTUCWN,-86.823625,,,,,STOKERS LN & TUCKER RD WB,0,STOTUCWN,
36.074258,0,UNAPEBSN,-86.663215,,,,UNA ANTIOCH PK & PEBBLE CREEK CR,UNA ANTIOCH PIKE & PEBBLE CREEK DR,0,UNAPEBSN,
36.180007,0,BUCDBTEN,-86.811099,,,,BUCHANAN ST & 18TH AVE N,BUCHANAN ST & DR DB TODD JR BLVD EB,0,BUCDBTEN,
36.181242,0,GALMANNN,-86.749341,,,,,GALLATIN PIKE & MANSFIELD ST NB,0,GALMANNN,
36.087996,0,NASMURWN,-86.64692,,,,NASHBORO BV & MURFREESBORO PK,NASHBORO BLVD & MURFREESBORO PK WB,0,NASMURWN,
36.204161,0,LISEDWNN,-86.761283,,,,,LISCHEY AVE & EDWIN ST NB,0,LISEDWNN,
36.173643,0,8AJEFNF,-86.791458,,,,,8TH AVE N & JEFFERSON ST NB,0,8AJEFNF,
36.186528,0,ROSPREEN,-86.718172,,,,,ROSEBANK AVE & PRESTON DR EB,0,ROSPREEN,
36.170732,0,JEF14AEN,-86.801437,,,,JEFFERSON ST & 14TH AV N,JEFFERSON ST & 14TH AVE N EB,0,JEF14AEN,
36.149317,0,LAFUNIWN,-86.763417,,,,,LAFAYETTE ST & UNIVERSITY ST WB,0,LAFUNIWN,
36.152857,0,6THLAFNN,-86.775233,,,,6TH AV S & UNKNOWN AL,6TH AVE & LAFAYETTE,0,6THLAFNN,
36.103402,0,HILWARSN,-86.816082,,,,HILLSBORO PK & WARFIELD DR,HILLSBORO PIKE & WARFIELD DR SB,0,HILWARSN,
36.115309,0,CRABATS,-86.783398,,,,,CRAIG AVE & BATTLEFIELD DR SB,0,CRABATS,
36.201372,0,ANDRSQNN,-86.607401,,,,ANDREW JACKSON PW & RACHELS SQUARE DR,ANDREW JACKSON PKWY & RACHELS SQUARE DR NB,0,ANDRSQNN,
36.128666,0,21ASUNSN,-86.802985,,,,21ST AV S & SUNSET PL,21ST AVE S & SUNSET PL SB,0,21ASUNSN,
36.215271,0,LEBANDWF,-86.598612,,,,,LEBANON PIKE & ANDREW JACKSON PKWY,0,LEBANDWF,
36.232014,0,OLDSHUSF,-86.624833,,,,,OLD HICKORY BLVD & SHUTE LN SB,0,OLDSHUSF,
36.181871,0,RIVEASSN,-86.725727,,,,,RIVERSIDE DR & EASTLAND AVE SB,0,RIVEASSN,
36.215305,0,LEBANDWM,-86.602305,,,,LEBANON & SHUTE CANE,LEBANON PIKE & ANDREW JACKSON PKWY,0,LEBANDWM,
36.075995,0,HWYCHIEN,-86.916136,,,,HWY 70 S & SUBDIVISION ENTRANCE,HWY 70 S & CHIMNEY HILL EB,0,HWYCHIEN,
36.106276,0,MXIDONEL,-86.672801,,,,,DONELSON/DELL STATION INBOUND,0,MXIDONEL,
36.166751,0,MCC4_24,-86.781412,,,,UNNAMED & 4TH AVE N,MUSIC CITY CENTRAL 4TH - BAY 24,0,MCC4_24,
36.167286,0,4AMCCPLZ,-86.781334,,,,RAMP & 4TH AVE N,4TH AVE & MCC PLAZA,0,4AMCCPLZ,
36.143933,0,EDG19AWN,-86.797428,,,,,EDGE HILL AVE & 19TH AVE S WB,0,EDG19AWN,
36.279762,0,OLDBRIWM,-86.780656,,,,,GRACE MANOR (OLD HICKORY BLVD & BRICK CHURCH PIKE) WB,0,OLDBRIWM,
36.166545,0,MCC4_20,-86.781895,,,,UNNAMED & 4TH AVE N,MUSIC CITY CENTRAL 4TH - BAY 20,0,MCC4_20,
36.166786,0,MCC4_23,-86.781435,,,,UNNAMED & 4TH AVE N,MUSIC CITY CENTRAL 4TH - BAY 23,0,MCC4_23,
36.267599,0,OLDBRIWN,-86.668443,,,,,OLD HICKORY BLVD & BRIDGEWAY AVE WB,0,OLDBRIWN,
36.18823,0,PORGRENN,-86.729414,,,,,PORTER RD & GREENWOOD AVE NB,0,PORGRENN,
36.182114,0,DBTSEINN,-86.811986,,,,,DR DB TODD BLVD & SEIFIED ST NB,0,DBTSEINN,
36.15053,0,MASMAPEN,-86.709321,,,,MASSMAN DR & MAPLELEAF DR,MASSMAN DR & MAPLE LEAF DR EB,0,MASMAPEN,
36.161674,0,28AHERSN,-86.819315,,,,,28TH AVE N & HERMAN ST SB,0,28AHERSN,
36.215056,0,LEBANDEN,-86.598446,,,,LEBANON PK,LEBANON PIKE & ANDREW JACKSON PKWY,0,LEBANDEN,
36.152213,0,BRO18AWN,-86.795242,,,,BROADWAY & 18TH AV S,BROADWAY AVE & 18TH AVE S WB,0,BRO18AWN,
36.186796,0,PRERBKSN,-86.718127,,,,PRESTON DR & HIMES DR,PRESTON DR & ROSEBANK AVE SB,0,PRERBKSN,
36.176823,0,LEBMEDEF,-86.645222,,,,LEBANON RD & WELLINGTON SQ,LEBANON PIKE & MEDICAL DR EB,0,LEBMEDEF,
36.193606,0,DOUMONWN,-86.755793,,,,,DOUGLAS AVE & MONTGOMERY AVE WB,0,DOUMONWN,
36.154615,0,20ASTANF,-86.801666,,,,20TH AV N & STATE ST,20TH AVE N & STATE ST,0,20ASTANF,
36.147035,0,ROYRACEN,-86.672372,,,,,ROYAL PKWY & RACHEL DR EB,0,ROYRACEN,
36.151357,0,ELMHENWN,-86.671109,,,,ELM HILL PK & HENEY DR,ELM HILL PIKE & HENEY DR WB,0,ELMHENWN,
36.056063,0,NOLAPRSN,-86.715836,,,,NOLENSVILLE & TUSCULUM,NOLENSVILLE PIKE & APRIL LN SB,0,NOLAPRSN,
36.173361,0,WOO7SEM,-86.760595,,,,,WOODLAND ST & S 7TH ST EB,0,WOO7SEM,
36.142981,0,16AEDGNM,-86.793177,,,,16TH AV S & EDGEHILL AV,16TH AVE S & EDGEHILL AVE NB,0,16AEDGNM,
36.102449,0,LPSCI,-86.801488,,,,,LIPSCOMB UNIVERSITY,0,LPSCI,
36.166205,0,HER14AEN,-86.798497,,,,HERMAN ST & 14TH AV N,HERMAN ST & 14TH AVE N EB,0,HER14AEN,
36.15486,0,MUR22AWN,-86.805945,,,,,MURPHY & 22ND AVE WB,0,MUR22AWN,
36.177108,0,MAIFINEM,-86.754117,,,,MAIN & FINN,MAIN ST & MCFERRIN AVE EB,0,MAIFINEM,
36.214269,0,DICROCSN,-86.764327,,,,DICKERSON PK & ROCK ST,DICKERSON PIKE & ROCK ST SB,0,DICROCSN,
36.163822,0,7AVUNISM,-86.783791,,,,,7TH AVE & UNION ST SB,0,7AVUNISM,
36.075047,0,ANDOAKSN,-86.608915,,,,ANDERSON RD & OAK TREES CT,ANDERSON LN & OAK TREES CT SB,0,ANDOAKSN,
36.134638,0,CXONVLWS,-86.888654,,,,6804 CHARLOTTE PIKE,NASHVILLE WEST STATION OUTBOUND,0,CXONVLWS,
36.161013,0,TEN44AEN,-86.840794,,,,TENNESSEE & 44 AVE,TENNESSEE AVE & 44TH AVE N EB,0,TEN44AEN,
36.073557,0,ANDMOSWN,-86.61906,,,,,ANDERSON RD & MOSSDALE DR WB,0,ANDMOSWN,
36.153902,0,MUR23AEF,-86.807696,,,,,MURPHY & 23RD AVE EB,0,MUR23AEF,
36.125658,0,BELBEENN,-86.794015,,,,BELMONT BV & BEECHWOOD AV,BELMONT BLVD & BEECHWOOD AVE NB,0,BELBEENN,
36.191124,0,JEN18ANM,-86.811821,,,,JENNINGS ST & 18TH AV N CT,JENNINGS ST & 18TH AVE CT NB,0,JEN18ANM,
36.182596,0,EASSCOWF,-86.734586,,,,1991 EASTLAND AVE & SCOTT AVE,EASTLAND AVE & SCOTT AVE WB,0,EASSCOWF,
36.071383,0,UNAAPONN,-86.664239,,,,UNA ANTIOCH PK & APOLLO DR,UNA ANTIOCH PIKE & APOLLO DR NB,0,UNAAPONN,
36.226366,0,BOYAMENN,-86.826861,,,,BOYD DRIVE & AMES DRIVE,BOYD DR & AMES DR NB,0,BOYAMENN,
36.291074,0,GALALTSN,-86.70352,,,,N GALLATIN PK & ALTUS AV,GALLATIN PIKE & ALTUS AVE SB,0,GALALTSN,
36.212296,0,WHIAVANN,-86.798483,,,,WHITES CREEK PK & AVALON DR,WHITES CREEK PIKE & AVALON DR NB,0,WHIAVANN,
36.244305,0,BRIBRISN,-86.780384,,,,BRICK CHURCH PK & BRICK CHURCH LN,BRICK CHURCH PIKE & BRICK CHURCH LN,0,BRIBRISN,
36.229824,0,MCSMS,-86.425658,,,,,MUSIC CITY STAR MARTHA'S STATION,0,MCSMS,
36.153648,0,HERDECWN,-86.753553,,,,,HERMITAGE AVE & DECATUR AVE WB,0,HERDECWN,
36.153764,0,HERDECWM,-86.754529,,,,,HERMITAGE AVE & DECATUR AVE WB,0,HERDECWM,
36.119676,0,10SKIRNN,-86.787221,,,,LEALAND LN & 10TH AV S,10TH AVE S & KIRKWOOD AVE NB,0,10SKIRNN,
36.191553,0,MCFGRESN,-86.753578,,,,,MCFERRIN AVE & W GREENWOOD AVE SB,0,MCFGRESN,
36.114355,0,HARCLAEN,-86.861823,,,,HARDING PK & CLARENDON AV,HARDING PIKE & CLAREDON AVE EB,0,HARCLAEN,
36.161107,0,TEN44AWM,-86.841286,,,,TENNESSEE & 44 AVE,TENNESSEE AVE & 44TH AVE N WB,0,TEN44AWM,
36.149153,0,MCGCENSN,-86.683907,,,,MCGAVOCK PK & CENTURY BLVD,MCGAVOCK PIKE & CENTURY BLVD SB,0,MCGCENSN,
36.235789,0,BRIRICSF,-86.781208,,,,,BRICK CHURCH PIKE & RICHMOND HILL D,0,BRIRICSF,
36.146372,0,MCGCENSM,-86.684468,,,,MCGAVOCK PK & CENTURY BLVD,MCGAVOCK PIKE & CENTURY BLVD SB,0,MCGCENSM,
36.208892,0,JONJONS,-86.757212,,,,JONES AV & JONES CR,JONES AVE & JONES CIR SB,0,JONJONS,
36.166688,0,MCC4_21,-86.781614,,,,MUSIC CITY CENTRAL 4TH CIR & 4TH AVE N,MUSIC CITY CENTRAL 4TH - BAY 21,0,MCC4_21,
36.153544,0,LEBLEBEN,-86.718321,,,,,LEBANON PIKE & LEBANON PIKE CIR EB,0,LEBLEBEN,
36.145822,0,PREAMESM,-86.873597,,,,,PREMIER DR & AMERICAN RD SB,0,PREAMESM,
36.208884,0,JONJONF,-86.757078,,,,JONES AV & JONES CR,JONES AVE & JONES CIR NB,0,JONJONF,
36.186979,0,LISCLESN,-86.764469,,,,,LISCHEY AVE & CLEVELAND ST SB,0,LISCLESN,
36.166643,0,MCC4_22,-86.781659,,,,UNNAMED & 4TH AVE N,MUSIC CITY CENTRAL 4TH - BAY 22,0,MCC4_22,
36.145542,0,NXICHSNT,-86.764524,,,,2ND AV S & CHESTNUT ST,CHESTNUT STATION INBOUND,0,NXICHSNT,
36.154271,0,LEBFESEN,-86.742493,,,,,LEBANON PIKE & FESSLERS LN EB,0,LEBFESEN,
36.160067,0,1AVDEMNN,-86.772871,,,,1ST AV S & SHELBY AV,1ST AVE S & DEMONBREUN ST NB,0,1AVDEMNN,
36.152679,0,CXISYLHE,-86.828305,,,,CHARLOTTE AV & 37TH AV N,37TH AVE/SYLVAN HEIGHTS STATION INBOUND,0,CXISYLHE,
36.081633,0,HARTANWF,-86.714151,,,,HARDING PL & HUMBER DR,HARDING PL & TANGLEWOOD CT WB,0,HARTANWF,
36.163296,0,33AALBSN,-86.826057,,,,,33 RD AVE N & ALBION ST SB,0,33AALBSN,
36.161803,0,MCSRVRF,-86.773763,,,,,MUSIC CITY STAR RIVERFRONT STATION,0,MCSRVRF,
36.161355,0,LEBLYNSN,-86.701771,,,,,LEBANON PIKE & LYNNMEADE DR SB,0,LEBLYNSN,
36.182456,0,EASSCOEN,-86.734333,,,,EASTLAND AVE & N 20TH ST,EASTLAND AVE & SCOTT AVE EB,0,EASSCOEN,
36.110228,0,GRADRANN,-86.792679,,,,GRANNY WHITE PIKE & 12TH AVE S,GRANNY WHITE PIKE & DRAUGHON AVE NB,0,GRADRANN,
36.16517,0,4AVUNISN,-86.779943,,,,4TH AVE N & DEADERICK ST,4TH AVE & UNION ST SB,0,4AVUNISN,
36.106107,0,HARBTOWN,-86.601537,,,,,HARBOUR TOWN CONDOS,0,HARBTOWN,
36.212823,0,DICGORSF,-86.764866,,,,DICKERSON PK & GORDON TR,DICKERSON PIKE & GORDON TER SB,0,DICGORSF,
36.163717,0,ALB31AWN,-86.8235,,,,,ALBION ST & 31ST AVE N WB,0,ALB31AWN,
36.123799,0,HARWODEN,-86.84909,,,,HARDING BV & LYNWOOD BV,HARDING PIKE & WOODMONT BLVD,0,HARWODEN,
36.209598,0,ARDMcGSW,-86.713652,,,,,ARDEE AVE & MCGAVOCK PIKE SB,0,ARDMcGSW,
36.189323,0,DICWHISN,-86.77349,,,,,DICKERSON PK & WHITES CREEK PK SB,0,DICWHISN,
36.188385,0,DOMFREEN,-86.796403,,,,3RD AVE N & 4TH AVE N,DOMINICAN DR & FRENCH LANDING DR EB,0,DOMFREEN,
36.046835,0,BELBRIWN,-86.679149,,,,,BELL RD & BRITTANY PARK DR WB,0,BELBRIWN,
36.021807,0,MURCITWN,-86.581929,,,,,MURFREESBORO PIKE & CITY HALL WB,0,MURCITWN,
36.051076,0,MTVCURSN,-86.651321,,,,,MT VIEW RD & CURTIS HOLLOW RD SB,0,MTVCURSN,
36.143629,0,DONSHASM,-86.666815,,,,,DONELSON PKWY & SHACKLETT DR SB,0,DONSHASM,
36.159698,0,CHA16AEM,-86.795876,,,,1565 CHARLOTTE AVE & 16TH AVE,CHARLOTTE AVE & 16TH AVE N EB,0,CHA16AEM,
36.089691,0,NASFAIEN,-86.631284,,,,NASHBORO BLVD & CONNECTING ROAD,NASHBORO BLVD & FAIRWAY PT EB,0,NASFAIEN,
36.006181,0,RHAB,-86.502372,,,,523 9TH AVE,TENNESSEE REHAB CENTER,0,RHAB,
36.135939,0,8AARGNN,-86.778772,,,,8TH AVENUE & ARGYLE,8TH AVE S & E ARGYLE AVE NB,0,8AARGNN,
36.059972,0,DKWM,-87.379122,,,,399 RUGER DR,DICKSON WAL-MART P & R,0,DKWM,
36.045974,0,AMAVILSN,-86.72535,,,,AMALIE DR & YORKSHIRE CR,AMALIE DR & VILLAGE WAY SB,0,AMAVILSN,
36.072479,0,EDMBLANF,-86.732616,,,,,EDMONDSON PK & BLACKMAN NB,0,EDMBLANF,
36.173615,0,WOO7SWN,-86.760189,,,,,WOODLAND ST & S 7TH ST WB,0,WOO7SWN,
36.177293,0,WOO11SWN,-86.750254,,,,,WOODLAND ST & S 11TH ST WB,0,WOO11SWN,
36.107939,0,HBHS,-86.812474,,,,US HWY 431 & GLEN ECHO RD,HILLSBORO HIGH SCHOOL,0,HBHS,
36.064303,0,NOLFAINM,-86.717023,,,,US HWY 31 ALT & NOLENSVILLE PIKE,NOLENSVILLE PIKE & FAIRLANE DR NB,0,NOLFAINM,
36.091174,0,MURBORNF,-86.651137,,,,,MURFREESBORO PIKE & BOROWOOD DR NB,0,MURBORNF,
36.201567,0,RIVPIENN,-86.722604,,,,,RIVERSIDE DR & PIEDMONT AVE NB,0,RIVPIENN,
36.154685,0,MUR22AEN,-86.806089,,,,,MURPHY & 22ND AVE EB,0,MUR22AEN,
36.114971,0,HARDAVWF,-86.86133,,,,,HARDING PIKE & DAVIDSON RD WB,0,HARDAVWF,
36.174058,0,WOO8SEN,-86.758762,,,,,WOODLAND ST & S 8TH ST EB,0,WOO8SEN,
36.147571,0,12ASOUSN,-86.785719,,,,12TH AV S & SOUTH ST,12TH AVE S & SOUTH ST SB,0,12ASOUSN,
36.20135,0,PIEPINEN,-86.717643,,,,,PIEDMONT AVE & PINEWOOD RD EB,0,PIEPINEN,
36.176626,0,DELTAYSN,-86.79428,,,,,DELTA AVE & TAYLOR ST SB,0,DELTAYSN,
36.197856,0,CLAASHSN,-86.837557,,,,US HWY 41 ALT & CLARKSVILLE HWY,CLARKSVILLE PIKE & ASHTON CITY HWY,0,CLAASHSN,
36.198516,0,CLAASHSM,-86.838365,,,,CLARKSVILLE PK & MANCHESTER AV,CLARKSVILLE PIKE & ASHTON CITY HWY,0,CLAASHSM,
36.235422,0,VAIBRIEF,-86.772989,,,,,VAILVIEW DR & BRICKDALE LN EB,0,VAIBRIEF,
36.176318,0,MAIMCFEN,-86.756009,,,,,MAIN ST & MCFERRIN AVE EB,0,MAIMCFEN,
36.173345,0,JEF8AVEF,-86.790663,,,,747 JEFFERSON ST,JEFFERSON ST & 8TH AVE N EB,0,JEF8AVEF,
36.14307,0,CHEMARWM,-86.770883,,,,CHESTNUT ST & HUMPHREYS ST,CHESTNUT ST & MARTIN ST WB,0,CHEMARWM,
36.082507,0,NOLWELSF,-86.727238,,,,STATE HWY 11 & HARDING MALL DR,WALMART STATION OUTBOUND,0,NOLWELSF,
36.17343,0,8AJEFSN,-86.791617,,,,,8TH AVE N & JEFFERSON ST SB,0,8AJEFSN,
36.172108,0,8AJEFSM,-86.790757,,,,8TH AV N & JEFFERSON ST,8TH AVE N & JEFFERSON ST SB,0,8AJEFSM,
36.128439,0,HARWOOEM,-86.842138,,,,HARDING PK & BOSLEY SPRINGS RD,HARDING PIKE & WOODLAWN DR EB,0,HARWOOEM,
36.046755,0,BELBRIEF,-86.679328,,,,,BELL RD & BRITTANY PARK DR EB,0,BELBRIEF,
36.276517,0,DICHUNSM,-86.751942,,,,,DICKERSON PIKE & HUNTERS LN SB,0,DICHUNSM,
36.16103,0,TEN48AWN,-86.843913,,,,TENNESSEE & 48TH  AVE NORTH,TENNESSEE AVE & 48TH AVE N WB,0,TEN48AWN,
36.11488,0,LELBATSN,-86.786784,,,,LEALAND LN & BATTLEFIELD DR,LELAND LN & BATTLEFIELD DR SB,0,LELBATSN,
36.138623,0,MARHAMNN,-86.769706,,,,,MARTIN ST & HAMILTON AVE NB,0,MARHAMNN,
36.083586,0,MURBRONN,-86.647053,,,,,MURFREESBORO PIKE & BROOKSBORO TR N,0,MURBRONN,
36.232174,0,OLDSHUNN,-86.624665,,,,OLD HICKORY BV & SHUTE LN,OLD HICKORY BLVD & SHUTE LN NB,0,OLDSHUNN,
36.07199,0,MXOBELL,-86.636496,,,,,BELL STATION OUTBOUND,0,MXOBELL,
36.110719,0,BRIGENWM,-86.785147,,,,WOODMONT BV & GENERAL BATE DR,BRILEY PKWY & GENERAL BATE DR WB,0,BRIGENWM,
36.110523,0,BRIGENWN,-86.783477,,,,,BRILEY PKWY & GENERAL BATE DR WB,0,BRIGENWN,
36.116092,0,HILHAMSN,-86.810628,,,,HILLSBORO PK & MATTHEW LN,HILLSBORO PIKE & HAMPTON AVE SB,0,HILHAMSN,
36.079396,0,MUREDGNN,-86.644343,,,,,MURFREESBORO PIKE & EDGE O LAKE DR,0,MUREDGNN,
36.168536,0,8AHARNN,-86.788255,,,,8TH AV N & HARRISON ST,8TH AVE N & HARRISON ST NB,0,8AHARNN,
36.126078,0,NXOGLNRS,-86.752845,,,,NOLENSVILLE & GLENROSE AV,GLENROSE STATION OUTBOUND,0,NXOGLNRS,
36.149007,0,WES23AWN,-86.804449,,,,WEST END AV & 23RD AV N,WEST END AVE & 23RD AVE S WB,0,WES23AWN,
36.074087,0,EDMWHISM,-86.731757,,,,EDMONDSON PIKE & NOLENSVILLE PIKE,EDMONDSON PIKE & WHISPERING HILLS D,0,EDMWHISM,
36.179699,0,N16ORDNN,-86.741437,,,,N 16TH ST & OROWAY PL,N 16TH ST & ORDWAY PL NB,0,N16ORDNN,
36.069885,0,NOLTAYSN,-86.721628,,,,,NOLENSVILLE PK & TAYLOR RD SB,0,NOLTAYSN,
36.161348,0,CLA38AEN,-86.831922,,,,,CLARE AVE & 38TH AVE EB,0,CLA38AEN,
36.231759,0,EWIKNIWN,-86.803354,,,,EWING DR & CLAYMILLE BV,EWING DR & KNIGHT RD,0,EWIKNIWN,
36.160883,0,TEN51S,-86.848769,,,,TENNESSEE & 51 AVE,TENNESSEE AVE & 51ST AVE N EB,0,TEN51S,
36.148937,0,ELMAPPSF,-86.703446,,,,,ELM HILL PIKE & APPLETON DR SB,0,ELMAPPSF,
36.112987,0,GRANOESN,-86.792433,,,,GRANNY WHITE PK & NOELTON AV,GRANNY WHITE PIKE & NOELTON AVE SB,0,GRANOESN,
36.191732,0,PON10AEM,-86.803821,,,,PONDER PLACE & ATHENS WAY,PONDER PL & 10TH AVE N EB,0,PON10AEM,
36.167617,0,JAM2AEF,-86.778428,,,,JAMES ROBERTSON PW & 2ND AV N,JAMES ROBERTSON PKWY & 2ND AVE N EB,0,JAM2AEF,
36.128917,0,BELASHNN,-86.794958,,,,,BELMONT BLVD & ASHWOOD AVE NB,0,BELASHNN,
